data||type||speaker||lineNumber||songTitle||songNumber||album||
Pray for Paris||Verse 1||Kanye West & The-Dream||27||Ultralight Beam||1||The Life of Pablo||
Pray for the parents||Verse 1||Kanye West & The-Dream||28||Ultralight Beam||1||The Life of Pablo||
This is a God dream||Verse 1||Kanye West & The-Dream||29||Ultralight Beam||1||The Life of Pablo||
This is a God dream||Verse 1||Kanye West & The-Dream||30||Ultralight Beam||1||The Life of Pablo||
This is a God dream||Verse 1||Kanye West & The-Dream||31||Ultralight Beam||1||The Life of Pablo||
We on an ultralight beam||Chorus||Kanye West & Choir, Kanye West||32||Ultralight Beam||1||The Life of Pablo||
We on an ultralight beam||Chorus||Kanye West & Choir, Kanye West||33||Ultralight Beam||1||The Life of Pablo||
This is a God dream||Chorus||Kanye West & Choir, Kanye West||34||Ultralight Beam||1||The Life of Pablo||
This is a God dream||Chorus||Kanye West & Choir, Kanye West||35||Ultralight Beam||1||The Life of Pablo||
This is everything||Chorus||Kanye West & Choir, Kanye West||36||Ultralight Beam||1||The Life of Pablo||
Everything (Thing, thing, thing)||Chorus||Kanye West & Choir, Kanye West||37||Ultralight Beam||1||The Life of Pablo||
I'm tryna keep my faith||Refrain||The-Dream, The-Dream & Choir||38||Ultralight Beam||1||The Life of Pablo||
But I'm looking for more||Refrain||The-Dream, The-Dream & Choir||39||Ultralight Beam||1||The Life of Pablo||
Somewhere I can feel safe||Refrain||The-Dream, The-Dream & Choir||40||Ultralight Beam||1||The Life of Pablo||
And end my holy war||Refrain||The-Dream, The-Dream & Choir||41||Ultralight Beam||1||The Life of Pablo||
I'm tryna keep my faith||Refrain||The-Dream, The-Dream & Choir||42||Ultralight Beam||1||The Life of Pablo||
So why send oppression, not blessings?||Verse 2||Kelly Price & Choir||43||Ultralight Beam||1||The Life of Pablo||
Why, oh, why'd You do me wrong? (More)||Verse 2||Kelly Price & Choir||44||Ultralight Beam||1||The Life of Pablo||
You persecute the weak||Verse 2||Kelly Price & Choir||45||Ultralight Beam||1||The Life of Pablo||
Because it makes You feel so strong (Safe)||Verse 2||Kelly Price & Choir||46||Ultralight Beam||1||The Life of Pablo||
Don't have much strength to fight||Verse 2||Kelly Price & Choir||47||Ultralight Beam||1||The Life of Pablo||
So I look to the light (War)||Verse 2||Kelly Price & Choir||48||Ultralight Beam||1||The Life of Pablo||
To make these wrongs turn right||Verse 2||Kelly Price & Choir||49||Ultralight Beam||1||The Life of Pablo||
Head up high, I look to the light||Verse 2||Kelly Price & Choir||50||Ultralight Beam||1||The Life of Pablo||
Hey, 'cause I know that You'll make everything alright||Verse 2||Kelly Price & Choir||51||Ultralight Beam||1||The Life of Pablo||
And I know that You'll take good care of Your child||Verse 2||Kelly Price & Choir||52||Ultralight Beam||1||The Life of Pablo||
Oh, no longer am afraid of the night||Verse 2||Kelly Price & Choir||53||Ultralight Beam||1||The Life of Pablo||
'Cause I, I look to the light||Verse 2||Kelly Price & Choir||54||Ultralight Beam||1||The Life of Pablo||
When they come for You, I will shield Your name||Verse 3||Chance The Rapper||55||Ultralight Beam||1||The Life of Pablo||
I will field their questions, I will feel Your pain||Verse 3||Chance The Rapper||56||Ultralight Beam||1||The Life of Pablo||
No one can judge||Verse 3||Chance The Rapper||57||Ultralight Beam||1||The Life of Pablo||
They don't, they don't know||Verse 3||Chance The Rapper||58||Ultralight Beam||1||The Life of Pablo||
They don't know||Verse 3||Chance The Rapper||59||Ultralight Beam||1||The Life of Pablo||
Foot on the Devil's neck 'til it drifted Pangaea||Verse 3||Chance The Rapper||60||Ultralight Beam||1||The Life of Pablo||
I'm moving all my family from Chatham to Zambia||Verse 3||Chance The Rapper||61||Ultralight Beam||1||The Life of Pablo||
Treat the demons just like Pam||Verse 3||Chance The Rapper||62||Ultralight Beam||1||The Life of Pablo||
I mean, I fuck with your friends, but damn, Gina||Verse 3||Chance The Rapper||63||Ultralight Beam||1||The Life of Pablo||
I been this way since Arthur was anteater||Verse 3||Chance The Rapper||64||Ultralight Beam||1||The Life of Pablo||
Now they wanna hit me with the woo wap, the bam||Verse 3||Chance The Rapper||65||Ultralight Beam||1||The Life of Pablo||
Tryna snap photos of familia||Verse 3||Chance The Rapper||66||Ultralight Beam||1||The Life of Pablo||
My daughter look just like Sia, you can't see her||Verse 3||Chance The Rapper||67||Ultralight Beam||1||The Life of Pablo||
You can feel the lyrics, the spirit coming in braille||Verse 3||Chance The Rapper||68||Ultralight Beam||1||The Life of Pablo||
Tubman of the underground, come and follow the trail||Verse 3||Chance The Rapper||69||Ultralight Beam||1||The Life of Pablo||
I made “Sunday Candy,” I'm never going to hell||Verse 3||Chance The Rapper||70||Ultralight Beam||1||The Life of Pablo||
I met Kanye West, I'm never going to fail||Verse 3||Chance The Rapper||71||Ultralight Beam||1||The Life of Pablo||
He said, "Let's do a good ass job with 'Chance 3'"||Verse 3||Chance The Rapper||72||Ultralight Beam||1||The Life of Pablo||
I hear you gotta sell it to snatch the Grammy||Verse 3||Chance The Rapper||73||Ultralight Beam||1||The Life of Pablo||
Let's make it so free and the bars so hard||Verse 3||Chance The Rapper||74||Ultralight Beam||1||The Life of Pablo||
That there ain't one gosh darn part you can't tweet||Verse 3||Chance The Rapper||75||Ultralight Beam||1||The Life of Pablo||
This is my part, nobody else speak||Verse 3||Chance The Rapper||76||Ultralight Beam||1||The Life of Pablo||
This is my part, nobody else speak||Verse 3||Chance The Rapper||77||Ultralight Beam||1||The Life of Pablo||
This little light of mine||Verse 3||Chance The Rapper||78||Ultralight Beam||1||The Life of Pablo||
Glory be to God, yeah||Verse 3||Chance The Rapper||79||Ultralight Beam||1||The Life of Pablo||
I'ma make sure that they go where they can't go||Verse 3||Chance The Rapper||80||Ultralight Beam||1||The Life of Pablo||
If they don't wanna ride, I'ma still give 'em raincoats||Verse 3||Chance The Rapper||81||Ultralight Beam||1||The Life of Pablo||
Know what God said when He made the first rainbow||Verse 3||Chance The Rapper||82||Ultralight Beam||1||The Life of Pablo||
Just throw this at the end if I'm too late for the intro||Verse 3||Chance The Rapper||83||Ultralight Beam||1||The Life of Pablo||
Ugh, I'm just having fun with it||Verse 3||Chance The Rapper||84||Ultralight Beam||1||The Life of Pablo||
You know that a nigga was lost||Verse 3||Chance The Rapper||85||Ultralight Beam||1||The Life of Pablo||
I laugh in my head||Verse 3||Chance The Rapper||86||Ultralight Beam||1||The Life of Pablo||
'Cause I bet that my ex looking back like a pillar of salt||Verse 3||Chance The Rapper||87||Ultralight Beam||1||The Life of Pablo||
Ugh, 'cause they'll flip the script on your ass like Wesley and Spike||Verse 3||Chance The Rapper||88||Ultralight Beam||1||The Life of Pablo||
You cannot mess with the light||Verse 3||Chance The Rapper||89||Ultralight Beam||1||The Life of Pablo||
Look at lil' Chano from 79th||Verse 3||Chance The Rapper||90||Ultralight Beam||1||The Life of Pablo||
We on an ultralight beam||Chorus||Kanye West & Choir, Kanye West||91||Ultralight Beam||1||The Life of Pablo||
We on an ultralight beam||Chorus||Kanye West & Choir, Kanye West||92||Ultralight Beam||1||The Life of Pablo||
This is a God dream||Chorus||Kanye West & Choir, Kanye West||93||Ultralight Beam||1||The Life of Pablo||
This is a God dream||Chorus||Kanye West & Choir, Kanye West||94||Ultralight Beam||1||The Life of Pablo||
This is everything||Chorus||Kanye West & Choir, Kanye West||95||Ultralight Beam||1||The Life of Pablo||
Everything||Chorus||Kanye West & Choir, Kanye West||96||Ultralight Beam||1||The Life of Pablo||
(Yes, God)||Refrain||The-Dream, The-Dream & Choir, Natalie Greene||97||Ultralight Beam||1||The Life of Pablo||
(Hallelujah)||Refrain||The-Dream, The-Dream & Choir, Natalie Greene||98||Ultralight Beam||1||The Life of Pablo||
I'm tryna keep my faith||Refrain||The-Dream, The-Dream & Choir, Natalie Greene||99||Ultralight Beam||1||The Life of Pablo||
(Yes, Jesus)||Refrain||The-Dream, The-Dream & Choir, Natalie Greene||100||Ultralight Beam||1||The Life of Pablo||
But I'm looking for more||Refrain||The-Dream, The-Dream & Choir, Natalie Greene||101||Ultralight Beam||1||The Life of Pablo||
Somewhere I can feel safe||Refrain||The-Dream, The-Dream & Choir, Natalie Greene||102||Ultralight Beam||1||The Life of Pablo||
And end my holy war||Refrain||The-Dream, The-Dream & Choir, Natalie Greene||103||Ultralight Beam||1||The Life of Pablo||
Father, this prayer is for everyone that feels they're not good enough||Outro||Kirk Franklin & Choir||104||Ultralight Beam||1||The Life of Pablo||
This prayer's for everybody that feel that they're too messed up||Outro||Kirk Franklin & Choir||105||Ultralight Beam||1||The Life of Pablo||
For everyone that feels they've said "I'm sorry" too many times||Outro||Kirk Franklin & Choir||106||Ultralight Beam||1||The Life of Pablo||
You can never go too far when you can't come back home again||Outro||Kirk Franklin & Choir||107||Ultralight Beam||1||The Life of Pablo||
That's why I need...||Outro||Kirk Franklin & Choir||108||Ultralight Beam||1||The Life of Pablo||
Faith, more, safe, war||Outro||Kirk Franklin & Choir||109||Ultralight Beam||1||The Life of Pablo||
You're the only power (Power)||Intro||Pastor T.L. Barrett / Choir & Future||1||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
You're the only power that can||Intro||Pastor T.L. Barrett / Choir & Future||2||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
You're the only power (Power)||Intro||Pastor T.L. Barrett / Choir & Future||3||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
You're the only power that can||Intro||Pastor T.L. Barrett / Choir & Future||4||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Oh, oh, oh, father...||Intro||Pastor T.L. Barrett / Choir & Future||5||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
(If young Metro don't trust you, I'm gon' shoot you)||Intro||Pastor T.L. Barrett / Choir & Future||6||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Beautiful mornin', you're the sun in my mornin', babe||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||7||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Who can I turn to?||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||8||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Nothin' unwanted||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||9||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
After all, who can I turn to?||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||10||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Beautiful mornin', you're the sun in my mornin', babe||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||11||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
If I don't turn to you||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||12||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Nothin' unwanted||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||13||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
No other help I know, I stretch my hands||Pre-Chorus||Kid Cudi & Pastor T.L. Barrett / Choir||14||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I just wanna feel liberated, I-I, na-na-na||Chorus||Kanye West & Pastor T.L. Barrett / Choir||15||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Who can I turn to?||Chorus||Kanye West & Pastor T.L. Barrett / Choir||16||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I just wanna feel liberated, I-I, na-na-na||Chorus||Kanye West & Pastor T.L. Barrett / Choir||17||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
After all, who can I turn to?||Chorus||Kanye West & Pastor T.L. Barrett / Choir||18||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
If I ever instigated, I am sorry||Chorus||Kanye West & Pastor T.L. Barrett / Choir||19||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
If I don't turn to you||Chorus||Kanye West & Pastor T.L. Barrett / Choir||20||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Tell me who in here could relate, I-I-I||Chorus||Kanye West & Pastor T.L. Barrett / Choir||21||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
No other help I know, I stretch my hands||Chorus||Kanye West & Pastor T.L. Barrett / Choir||22||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Now, if I fuck this model||Verse||Kanye West & Kelly Price||23||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
And she just bleached her asshole||Verse||Kanye West & Kelly Price||24||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
And I get bleach on my T-shirt||Verse||Kanye West & Kelly Price||25||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I'ma feel like an asshole||Verse||Kanye West & Kelly Price||26||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I was high when I met her||Verse||Kanye West & Kelly Price||27||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
We was down in Tribeca||Verse||Kanye West & Kelly Price||28||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
She'll get under your skin if you let her||Verse||Kanye West & Kelly Price||29||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
She'll get under your skin if you-uh||Verse||Kanye West & Kelly Price||30||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I don't even wanna talk about it||Verse||Kanye West & Kelly Price||31||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I don't even wanna talk about it||Verse||Kanye West & Kelly Price||32||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I don't even wanna say nothin'||Verse||Kanye West & Kelly Price||33||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Everybody gon' say somethin'||Verse||Kanye West & Kelly Price||34||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I'd be worried if they said nothin'||Verse||Kanye West & Kelly Price||35||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Remind me where I know you from||Verse||Kanye West & Kelly Price||36||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
She lookin' like she owe you somethin'||Verse||Kanye West & Kelly Price||37||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
You know just what we want||Verse||Kanye West & Kelly Price||38||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I wanna wake up with you in my...||Verse||Kanye West & Kelly Price||39||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I wanna wake up with you in my...||Verse||Kanye West & Kelly Price||40||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Beautiful mornin', you're the sun in my mornin', babe||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||41||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Who can I turn to?||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||42||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Beautiful mornin'||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||43||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Nothin' unwanted||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||44||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
After all, who can I turn to?||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||45||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Beautiful mornin', you're the sun in my mornin', babe||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||46||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
If I don't turn to you||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||47||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Nothin' unwanted||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||48||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
No other help I know, I stretch my hands||Pre-Chorus||Kid Cudi, Pastor T.L. Barrett / Choir & Kelly Price||49||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I just wanna feel liberated, I-I, na-na-na||Chorus||Kanye West & Pastor T.L. Barrett / Choir||50||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Who can I turn to?||Chorus||Kanye West & Pastor T.L. Barrett / Choir||51||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
I just wanna feel liberated, I-I, na-na-na||Chorus||Kanye West & Pastor T.L. Barrett / Choir||52||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
After all, who can I turn to?||Chorus||Kanye West & Pastor T.L. Barrett / Choir||53||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
If I ever instigated, I am sorry||Chorus||Kanye West & Pastor T.L. Barrett / Choir||54||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
If I don't turn to you||Chorus||Kanye West & Pastor T.L. Barrett / Choir||55||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Tell me who in here could relate, I-I-I||Chorus||Kanye West & Pastor T.L. Barrett / Choir||56||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
No other help I know, I stretch my hands||Chorus||Kanye West & Pastor T.L. Barrett / Choir||57||Father Stretch My Hands, Pt. 1||2||The Life of Pablo||
Faaaaaaaa— (Perfect)||Intro||Kanye West||1||Pt. 2||3||The Life of Pablo||
Faaaaaaaa—||Intro||Kanye West||2||Pt. 2||3||The Life of Pablo||
Faaaaaaaa—||Intro||Kanye West||3||Pt. 2||3||The Life of Pablo||
Faaaaaaaa—||Intro||Kanye West||4||Pt. 2||3||The Life of Pablo||
I told, I told, ayy-ayy, I told you||Intro||Kanye West||5||Pt. 2||3||The Life of Pablo||
Up in the mornin', miss you bad||Verse 1||Kanye West||6||Pt. 2||3||The Life of Pablo||
Sorry I ain't call you back, same problem my father had||Verse 1||Kanye West||7||Pt. 2||3||The Life of Pablo||
All this time, all he had, all he had||Verse 1||Kanye West||8||Pt. 2||3||The Life of Pablo||
And what he dreamed, all his cash||Verse 1||Kanye West||9||Pt. 2||3||The Life of Pablo||
Market crashed, hurt him bad||Verse 1||Kanye West||10||Pt. 2||3||The Life of Pablo||
People get divorced for that||Verse 1||Kanye West||11||Pt. 2||3||The Life of Pablo||
Dropped some stacks, pops is good||Verse 1||Kanye West||12||Pt. 2||3||The Life of Pablo||
Mama passed in Hollywood||Verse 1||Kanye West||13||Pt. 2||3||The Life of Pablo||
If you ask, lost my soul||Verse 1||Kanye West||14||Pt. 2||3||The Life of Pablo||
Drivin' fast, lost control||Verse 1||Kanye West||15||Pt. 2||3||The Life of Pablo||
Off the road, jaw was broke||Verse 1||Kanye West||16||Pt. 2||3||The Life of Pablo||
'Member we all was broke||Verse 1||Kanye West||17||Pt. 2||3||The Life of Pablo||
'Member I'm comin' back||Verse 1||Kanye West||18||Pt. 2||3||The Life of Pablo||
I'll be takin' all the stacks, oh||Verse 1||Kanye West||19||Pt. 2||3||The Life of Pablo||
I got broads in Atlanta||Verse 2||Desiigner & Kanye West||20||Pt. 2||3||The Life of Pablo||
Twistin' dope, lean, and the Fanta||Verse 2||Desiigner & Kanye West||21||Pt. 2||3||The Life of Pablo||
Stacks, oh||Verse 2||Desiigner & Kanye West||22||Pt. 2||3||The Life of Pablo||
Credit cards and the scammers||Verse 2||Desiigner & Kanye West||23||Pt. 2||3||The Life of Pablo||
Hittin' off licks in the bando||Verse 2||Desiigner & Kanye West||24||Pt. 2||3||The Life of Pablo||
Takin' all the stacks, oh||Verse 2||Desiigner & Kanye West||25||Pt. 2||3||The Life of Pablo||
Black X6, Phantom||Verse 2||Desiigner & Kanye West||26||Pt. 2||3||The Life of Pablo||
White X6 looks like a panda||Verse 2||Desiigner & Kanye West||27||Pt. 2||3||The Life of Pablo||
Stacks, oh||Verse 2||Desiigner & Kanye West||28||Pt. 2||3||The Life of Pablo||
Going out like I'm Montana||Verse 2||Desiigner & Kanye West||29||Pt. 2||3||The Life of Pablo||
Hundred killers, hundred hammers||Verse 2||Desiigner & Kanye West||30||Pt. 2||3||The Life of Pablo||
Black X6, Phantom||Verse 2||Desiigner & Kanye West||31||Pt. 2||3||The Life of Pablo||
White X6, panda||Verse 2||Desiigner & Kanye West||32||Pt. 2||3||The Life of Pablo||
Pockets swole, Danny||Verse 2||Desiigner & Kanye West||33||Pt. 2||3||The Life of Pablo||
Sellin' bar, candy||Verse 2||Desiigner & Kanye West||34||Pt. 2||3||The Life of Pablo||
Man I'm the macho like Randy||Verse 2||Desiigner & Kanye West||35||Pt. 2||3||The Life of Pablo||
The choppa go Oscar for Grammy||Verse 2||Desiigner & Kanye West||36||Pt. 2||3||The Life of Pablo||
Bitch nigga, pull up ya panty||Verse 2||Desiigner & Kanye West||37||Pt. 2||3||The Life of Pablo||
Hope you killas understand me||Verse 2||Desiigner & Kanye West||38||Pt. 2||3||The Life of Pablo||
I just wanna feel liberated, I, I, I (Hey)||Chorus||Kanye West & Desiigner||39||Pt. 2||3||The Life of Pablo||
I just wanna feel liberated, I, I, I (Panda)||Chorus||Kanye West & Desiigner||40||Pt. 2||3||The Life of Pablo||
Panda, panda, panda, panda||Chorus||Kanye West & Desiigner||41||Pt. 2||3||The Life of Pablo||
Takin' all the stacks, oh||Chorus||Kanye West & Desiigner||42||Pt. 2||3||The Life of Pablo||
Panda, panda, panda||Chorus||Kanye West & Desiigner||43||Pt. 2||3||The Life of Pablo||
Stacks, oh||Chorus||Kanye West & Desiigner||44||Pt. 2||3||The Life of Pablo||
Takin' all the stacks, oh||Chorus||Kanye West & Desiigner||45||Pt. 2||3||The Life of Pablo||
I got broads in Atlanta||Verse 3||Desiigner & Kanye West||46||Pt. 2||3||The Life of Pablo||
Twist the dope, lean and shit, sippin' Fanta||Verse 3||Desiigner & Kanye West||47||Pt. 2||3||The Life of Pablo||
Stacks, oh||Verse 3||Desiigner & Kanye West||48||Pt. 2||3||The Life of Pablo||
Credit cards and the scammers||Verse 3||Desiigner & Kanye West||49||Pt. 2||3||The Life of Pablo||
Wake up Versace, shit life Desiigner||Verse 3||Desiigner & Kanye West||50||Pt. 2||3||The Life of Pablo||
Takin' all the stacks, oh||Verse 3||Desiigner & Kanye West||51||Pt. 2||3||The Life of Pablo||
Whole bunch of lavish shit||Verse 3||Desiigner & Kanye West||52||Pt. 2||3||The Life of Pablo||
They be askin' 'round town who be clappin' shit||Verse 3||Desiigner & Kanye West||53||Pt. 2||3||The Life of Pablo||
I be pullin' up stuff in the Phantom ship||Verse 3||Desiigner & Kanye West||54||Pt. 2||3||The Life of Pablo||
I got plenty of stuff of Bugatti, whip look how I try this shit||Verse 3||Desiigner & Kanye West||55||Pt. 2||3||The Life of Pablo||
Black X6, Phantom||Verse 3||Desiigner & Kanye West||56||Pt. 2||3||The Life of Pablo||
White X6, killin' on camera||Verse 3||Desiigner & Kanye West||57||Pt. 2||3||The Life of Pablo||
My joy||Interlude||Pastor T. L. Barrett||58||Pt. 2||3||The Life of Pablo||
How can I find you?||Bridge||Caroline Shaw||59||Pt. 2||3||The Life of Pablo||
Who do you turn to?||Bridge||Caroline Shaw||60||Pt. 2||3||The Life of Pablo||
How do I bind you?||Bridge||Caroline Shaw||61||Pt. 2||3||The Life of Pablo||
If I don't turn to you||Outro||Pastor T. L. Barrett||62||Pt. 2||3||The Life of Pablo||
No other help I know, I stretch my hands||Outro||Pastor T. L. Barrett||63||Pt. 2||3||The Life of Pablo||
Ayy, ya heard about the good news?||Intro||Kanye West||1||Feedback||5||The Life of Pablo||
Y'all sleeping on me, huh? Had a good snooze?||Intro||Kanye West||2||Feedback||5||The Life of Pablo||
Wake up, nigga, wake up||Intro||Kanye West||3||Feedback||5||The Life of Pablo||
We 'bout to get this paper||Intro||Kanye West||4||Feedback||5||The Life of Pablo||
Money never made me||Intro||Kanye West||5||Feedback||5||The Life of Pablo||
Make me do something? Nah, can't make me||Intro||Kanye West||6||Feedback||5||The Life of Pablo||
Even if the money low, can't pay me||Intro||Kanye West||7||Feedback||5||The Life of Pablo||
Even if the money low, can't play me||Intro||Kanye West||8||Feedback||5||The Life of Pablo||
Ayy, ya heard about the good news?||Intro||Kanye West||9||Feedback||5||The Life of Pablo||
Y'all sleeping on me, huh? Had a good snooze?||Intro||Kanye West||10||Feedback||5||The Life of Pablo||
Wake up, nigga, wake up||Intro||Kanye West||11||Feedback||5||The Life of Pablo||
We 'bout to get this paper||Intro||Kanye West||12||Feedback||5||The Life of Pablo||
Pablo bought a Rolie and a rottweiler||Intro||Kanye West||13||Feedback||5||The Life of Pablo||
Seem like the more fame, I only got wilder||Intro||Kanye West||14||Feedback||5||The Life of Pablo||
Hands up, we just doing what the cops taught us||Intro||Kanye West||15||Feedback||5||The Life of Pablo||
Hands up, we just doing what the cops taught us||Intro||Kanye West||16||Feedback||5||The Life of Pablo||
I've been outta my mind a long time||Intro||Kanye West||17||Feedback||5||The Life of Pablo||
I've been outta my mind a long time||Intro||Kanye West||18||Feedback||5||The Life of Pablo||
I be saying how I feel at the wrong time||Intro||Kanye West||19||Feedback||5||The Life of Pablo||
