data||type||speaker||lineNumber||songTitle||songNumber||album||
Only adult man I knew that wasn't broke, man||Verse 1||Kanye West||15||We Don’t Care||2||The College Dropout||
Flicking Starter coats, man—man, you don't know, man||Verse 1||Kanye West||16||We Don’t Care||2||The College Dropout||
We don't care what people say||Verse 1||Kanye West||17||We Don’t Care||2||The College Dropout||
This is for my niggas outside all winter||Verse 1||Kanye West||18||We Don’t Care||2||The College Dropout||
'Cause this summer they ain't finna say, "Next summer, I'm finna..."||Verse 1||Kanye West||19||We Don’t Care||2||The College Dropout||
Sitting in the hood like community colleges||Verse 1||Kanye West||20||We Don’t Care||2||The College Dropout||
This dope money here is Lil' Trey's scholarship||Verse 1||Kanye West||21||We Don’t Care||2||The College Dropout||
'Cause ain't no tuition for having no ambition||Verse 1||Kanye West||22||We Don’t Care||2||The College Dropout||
And ain't no loans for sitting your ass at home||Verse 1||Kanye West||23||We Don’t Care||2||The College Dropout||
So we forced to sell crack, rap, and get a job||Verse 1||Kanye West||24||We Don’t Care||2||The College Dropout||
You gotta do something, man, your ass is grown||Verse 1||Kanye West||25||We Don’t Care||2||The College Dropout||
Drug dealin' just to get by||Chorus||Choir & Kanye West||26||We Don’t Care||2||The College Dropout||
Stack your money 'til it get sky high||Chorus||Choir & Kanye West||27||We Don’t Care||2||The College Dropout||
(Kids, sing! Kids, sing!)||Chorus||Choir & Kanye West||28||We Don’t Care||2||The College Dropout||
We wasn't supposed to make it past twenty-five||Chorus||Choir & Kanye West||29||We Don’t Care||2||The College Dropout||
Joke's on you, we still alive||Chorus||Choir & Kanye West||30||We Don’t Care||2||The College Dropout||
Throw your hands up in the sky and say||Chorus||Choir & Kanye West||31||We Don’t Care||2||The College Dropout||
"We don't care what people say"||Chorus||Choir & Kanye West||32||We Don’t Care||2||The College Dropout||
This second verse is for my dogs working nine to five that still hustle||Verse 2||Kanye West||33||We Don’t Care||2||The College Dropout||
'Cause a nigga can't shine off $6.55||Verse 2||Kanye West||34||We Don’t Care||2||The College Dropout||
And everybody selling makeup, Jacob's||Verse 2||Kanye West||35||We Don’t Care||2||The College Dropout||
And bootlegged tapes just to get they cake up||Verse 2||Kanye West||36||We Don’t Care||2||The College Dropout||
We put shit on lay-away, then come back||Verse 2||Kanye West||37||We Don’t Care||2||The College Dropout||
We claim other people kids on our income tax||Verse 2||Kanye West||38||We Don’t Care||2||The College Dropout||
We take that money, cop work, then push packs to get paid||Verse 2||Kanye West||39||We Don’t Care||2||The College Dropout||
And we don't care what people say||Verse 2||Kanye West||40||We Don’t Care||2||The College Dropout||
Mama say she wanna move South||Verse 2||Kanye West||41||We Don’t Care||2||The College Dropout||
Scratching lottery tickets, eyes on a new house||Verse 2||Kanye West||42||We Don’t Care||2||The College Dropout||
'Round the same time, Doe ran up in dude house||Verse 2||Kanye West||43||We Don’t Care||2||The College Dropout||
Couldn't get a job||Verse 2||Kanye West||44||We Don’t Care||2||The College Dropout||
So since he couldn't get work, he figured he'd take work||Verse 2||Kanye West||45||We Don’t Care||2||The College Dropout||
The drug game bulimic, it's hard to get weight||Verse 2||Kanye West||46||We Don’t Care||2||The College Dropout||
So niggas' money is homo, it's hard to get straight||Verse 2||Kanye West||47||We Don’t Care||2||The College Dropout||
But we gon' keep bakin' 'til the day we get cake||Verse 2||Kanye West||48||We Don’t Care||2||The College Dropout||
And we don't care what people say, my niggas—||Verse 2||Kanye West||49||We Don’t Care||2||The College Dropout||
Drug dealin' just to get by (Yeah)||Chorus||Choir & Kanye West||50||We Don’t Care||2||The College Dropout||
Stack your money 'til it get sky high||Chorus||Choir & Kanye West||51||We Don’t Care||2||The College Dropout||
Kids, sing! Kids, sing!||Chorus||Choir & Kanye West||52||We Don’t Care||2||The College Dropout||
We wasn't supposed to make it past twenty-five||Chorus||Choir & Kanye West||53||We Don’t Care||2||The College Dropout||
Joke's on you, we still alive (Alive, uh-huh)||Chorus||Choir & Kanye West||54||We Don’t Care||2||The College Dropout||
Throw your hands up in the sky and say||Chorus||Choir & Kanye West||55||We Don’t Care||2||The College Dropout||
"We don't care what people say" (Yeah, yeah, ugh)||Chorus||Choir & Kanye West||56||We Don’t Care||2||The College Dropout||
You know the kids gon' act a fool||Verse 3||Kanye West||57||We Don’t Care||2||The College Dropout||
When you stop the programs for after school||Verse 3||Kanye West||58||We Don’t Care||2||The College Dropout||
And they DCFS, some of 'em dyslexic||Verse 3||Kanye West||59||We Don’t Care||2||The College Dropout||
They favorite 50 Cent song "12 Questions"||Verse 3||Kanye West||60||We Don’t Care||2||The College Dropout||
We scream: "rocks, blow, weed, park," see, now we smart||Verse 3||Kanye West||61||We Don’t Care||2||The College Dropout||
We ain't retards the way teachers thought||Verse 3||Kanye West||62||We Don’t Care||2||The College Dropout||
Hold up, hold fast, we make more cash||Verse 3||Kanye West||63||We Don’t Care||2||The College Dropout||
Now, tell my mama I belong in that slow class||Verse 3||Kanye West||64||We Don’t Care||2||The College Dropout||
It's bad enough we on welfare||Verse 3||Kanye West||65||We Don’t Care||2||The College Dropout||
They tryna put me on the school bus with the space for the wheelchair||Verse 3||Kanye West||66||We Don’t Care||2||The College Dropout||
I'm tryna get the car with the chrome-y wheels here||Verse 3||Kanye West||67||We Don’t Care||2||The College Dropout||
They tryna cut our lights out like we don't live here||Verse 3||Kanye West||68||We Don’t Care||2||The College Dropout||
Look what was handed us, fathers abandoned us||Verse 3||Kanye West||69||We Don’t Care||2||The College Dropout||
When we get them hammers, go on, call the ambulance||Verse 3||Kanye West||70||We Don’t Care||2||The College Dropout||
Sometimes, I feel no one in this world understands us||Verse 3||Kanye West||71||We Don’t Care||2||The College Dropout||
But we don't care what people say, my niggas—||Verse 3||Kanye West||72||We Don’t Care||2||The College Dropout||
Drug dealin' just to get by||Chorus||Choir & Kanye West||73||We Don’t Care||2||The College Dropout||
Stack your money 'til it get sky high||Chorus||Choir & Kanye West||74||We Don’t Care||2||The College Dropout||
Kids, sing! Kids, sing!||Chorus||Choir & Kanye West||75||We Don’t Care||2||The College Dropout||
We wasn't supposed to make it past twenty-five||Chorus||Choir & Kanye West||76||We Don’t Care||2||The College Dropout||
Joke's on you, we still alive||Chorus||Choir & Kanye West||77||We Don’t Care||2||The College Dropout||
Throw your hands up in the sky and say||Chorus||Choir & Kanye West||78||We Don’t Care||2||The College Dropout||
"We don't care what people say"||Chorus||Choir & Kanye West||79||We Don’t Care||2||The College Dropout||
What in the fuck was that, Kanye?! I told you to do some shit for the kids! You can give me your muthafuckin' graduation ticket right now! You give me this muthafuckin' robe before you catch some senioritis! You will not walk across that stage! You won’t slide across that stage! Motherfucker can’t pull you across that stage, Kanye! Who told you? See, I told you to do something uplifting! I’m tryna get you out here with these white people and this how you're gonna do me! You know what, you's a nigga. And I don’t mean that in no nice way. Had little kids sing about the shit—the joke's on you. You throw your motherfucking hands in the air and wave goodbye to every-motherfucking-body! 'Cause you getting the fuck out of this campus! What the fuck you gon' do now? Kanye...||Spoken||DeRay||1||Graduation Day||3||The College Dropout||
I'm no longer confused, but don't tell anybody||Spoken||DeRay||2||Graduation Day||3||The College Dropout||
I'm about to break the rules, but don't tell anybody||Spoken||DeRay||3||Graduation Day||3||The College Dropout||
I got something better than school, so don't tell anybody||Spoken||DeRay||4||Graduation Day||3||The College Dropout||
My momma would kill me, so don't tell anybody||Spoken||DeRay||5||Graduation Day||3||The College Dropout||
She wants me to get a good ass job, just like everybody||Spoken||DeRay||6||Graduation Day||3||The College Dropout||
She ain't walked in my shoes, I'm just not everybody||Spoken||DeRay||7||Graduation Day||3||The College Dropout||
Come they told me, pa rum pum pum pum||Intro||Kanye West||1||Jesus Walks (Intro)||3||The College Dropout||
A new born King to see, pa rum pum pum pum||Intro||Kanye West||2||Jesus Walks (Intro)||3||The College Dropout||
Our finest gifts we bring, pa rum pum pum pum||Intro||Kanye West||3||Jesus Walks (Intro)||3||The College Dropout||
To lay before the King, pa rum pum pum pum||Intro||Kanye West||4||Jesus Walks (Intro)||3||The College Dropout||
Rum pum pum pum, rum pum pum pum||Intro||Kanye West||5||Jesus Walks (Intro)||3||The College Dropout||
The streets is crazy, pa rum pum pum pum (streets is crazy)||Intro||Kanye West||6||Jesus Walks (Intro)||3||The College Dropout||
I am a poor boy too, pa rum pum pum pum (oh what can I get you)||Intro||Kanye West||7||Jesus Walks (Intro)||3||The College Dropout||
Thou I would say something, pa rum pum pum pum (oh)||Intro||Kanye West||8||Jesus Walks (Intro)||3||The College Dropout||
To represent our King, pa rum pum pum pum||Intro||Kanye West||9||Jesus Walks (Intro)||3||The College Dropout||
What have I done? What have I done?||Intro||Kanye West||10||Jesus Walks (Intro)||3||The College Dropout||
Oh, when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||1||All Falls Down||4||The College Dropout||
Yeah, this the real one, baby||Chorus||Syleena Johnson & Kanye West||2||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||3||All Falls Down||4||The College Dropout||
Uh, Chi-Town, stand up!||Chorus||Syleena Johnson & Kanye West||4||All Falls Down||4||The College Dropout||
Oh, when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||5||All Falls Down||4||The College Dropout||
Southside, Southside||Chorus||Syleena Johnson & Kanye West||6||All Falls Down||4||The College Dropout||
We gon' set this party off right||Chorus||Syleena Johnson & Kanye West||7||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||8||All Falls Down||4||The College Dropout||
Westside, Westside||Chorus||Syleena Johnson & Kanye West||9||All Falls Down||4||The College Dropout||
We gon' set this party off right||Chorus||Syleena Johnson & Kanye West||10||All Falls Down||4||The College Dropout||
Oh, when it all||Chorus||Syleena Johnson & Kanye West||11||All Falls Down||4||The College Dropout||
Man, I promise, she's so self-conscious||Verse 1||Kanye West||12||All Falls Down||4||The College Dropout||
She has no idea what she doin' in college||Verse 1||Kanye West||13||All Falls Down||4||The College Dropout||
That major that she majored in don't make no money||Verse 1||Kanye West||14||All Falls Down||4||The College Dropout||
But she won't drop out, her parents'll look at her funny||Verse 1||Kanye West||15||All Falls Down||4||The College Dropout||
Now, tell me that ain't insecurr||Verse 1||Kanye West||16||All Falls Down||4||The College Dropout||
The concept of school seems so securr||Verse 1||Kanye West||17||All Falls Down||4||The College Dropout||
Sophomore, three yurrs, ain't picked a carurr||Verse 1||Kanye West||18||All Falls Down||4||The College Dropout||
She like, "Fuck it, I'll just stay down hurr and do hair"||Verse 1||Kanye West||19||All Falls Down||4||The College Dropout||
'Cause that's enough money to buy her a few pairs||Verse 1||Kanye West||20||All Falls Down||4||The College Dropout||
Of new Airs, 'cause her baby daddy don't really care||Verse 1||Kanye West||21||All Falls Down||4||The College Dropout||
She's so precious with the peer pressure||Verse 1||Kanye West||22||All Falls Down||4||The College Dropout||
Couldn't afford a car, so she named her daughter Alexis||Verse 1||Kanye West||23||All Falls Down||4||The College Dropout||
She had hair so long that it looked like weave||Verse 1||Kanye West||24||All Falls Down||4||The College Dropout||
Then she cut it all off, now she look like Eve||Verse 1||Kanye West||25||All Falls Down||4||The College Dropout||
And she be dealin' with some issues that you can't believe||Verse 1||Kanye West||26||All Falls Down||4||The College Dropout||
Single black female addicted to retail, and well||Verse 1||Kanye West||27||All Falls Down||4||The College Dropout||
Oh, when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||28||All Falls Down||4||The College Dropout||
And when it falls down, who you gon' call now?||Chorus||Syleena Johnson & Kanye West||29||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||30||All Falls Down||4||The College Dropout||
C'mon, c'mon, and when it falls down||Chorus||Syleena Johnson & Kanye West||31||All Falls Down||4||The College Dropout||
Oh, when it all||Chorus||Syleena Johnson & Kanye West||32||All Falls Down||4||The College Dropout||
Man, I promise, I'm so self-conscious||Verse 2||Kanye West||33||All Falls Down||4||The College Dropout||
That's why you always see me with at least one of my watches||Verse 2||Kanye West||34||All Falls Down||4||The College Dropout||
Rollie's and Pasha's done drove me crazy||Verse 2||Kanye West||35||All Falls Down||4||The College Dropout||
I can't even pronounce nothin', pass that Ver-say-see!||Verse 2||Kanye West||36||All Falls Down||4||The College Dropout||
Then I spent four hundred bucks on this||Verse 2||Kanye West||37||All Falls Down||4||The College Dropout||
Just to be like, "Nigga, you ain't up on this"||Verse 2||Kanye West||38||All Falls Down||4||The College Dropout||
And I can't even go to the grocery store||Verse 2||Kanye West||39||All Falls Down||4||The College Dropout||
Without some Ones that's clean and a shirt with a team||Verse 2||Kanye West||40||All Falls Down||4||The College Dropout||
It seem we livin' the American Dream||Verse 2||Kanye West||41||All Falls Down||4||The College Dropout||
But the people highest up got the lowest self-esteem||Verse 2||Kanye West||42||All Falls Down||4||The College Dropout||
The prettiest people do the ugliest things||Verse 2||Kanye West||43||All Falls Down||4||The College Dropout||
For the road to riches and diamond rings||Verse 2||Kanye West||44||All Falls Down||4||The College Dropout||
We shine because they hate us, floss 'cause they degrade us||Verse 2||Kanye West||45||All Falls Down||4||The College Dropout||
We tryna buy back our 40 acres||Verse 2||Kanye West||46||All Falls Down||4||The College Dropout||
And for that paper, look how low we'll stoop||Verse 2||Kanye West||47||All Falls Down||4||The College Dropout||
Even if you in a Benz, you still a nigga in a coupe||Verse 2||Kanye West||48||All Falls Down||4||The College Dropout||
Oh, when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||49||All Falls Down||4||The College Dropout||
Come on, come on||Chorus||Syleena Johnson & Kanye West||50||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||51||All Falls Down||4||The College Dropout||
And when it falls down, who you gon' call now?||Chorus||Syleena Johnson & Kanye West||52||All Falls Down||4||The College Dropout||
Oh, when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||53||All Falls Down||4||The College Dropout||
Come on, come on||Chorus||Syleena Johnson & Kanye West||54||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||55||All Falls Down||4||The College Dropout||
And when it all falls down||Chorus||Syleena Johnson & Kanye West||56||All Falls Down||4||The College Dropout||
I say, "Fuck the police," that's how I treat 'em||Verse 3||Kanye West||57||All Falls Down||4||The College Dropout||
We buy our way out of jail, but we can't buy freedom||Verse 3||Kanye West||58||All Falls Down||4||The College Dropout||
We'll buy a lot of clothes, but we don't really need 'em||Verse 3||Kanye West||59||All Falls Down||4||The College Dropout||
Things we buy to cover up what's inside||Verse 3||Kanye West||60||All Falls Down||4||The College Dropout||
'Cause they made us hate ourself and love they wealth||Verse 3||Kanye West||61||All Falls Down||4||The College Dropout||
That's why shorty's hollerin', "Where the ballers at?"||Verse 3||Kanye West||62||All Falls Down||4||The College Dropout||
Drug dealer buy Jordan, crackhead buy crack||Verse 3||Kanye West||63||All Falls Down||4||The College Dropout||
And the white man get paid off of all of that||Verse 3||Kanye West||64||All Falls Down||4||The College Dropout||
But I ain't even gon' act holier than thou||Verse 3||Kanye West||65||All Falls Down||4||The College Dropout||
'Cause fuck it, I went to Jacob with 25 thou||Verse 3||Kanye West||66||All Falls Down||4||The College Dropout||
Before I had a house and I'd do it again||Verse 3||Kanye West||67||All Falls Down||4||The College Dropout||
‘Cause I wanna be on 106 & Park, pushin' a Benz||Verse 3||Kanye West||68||All Falls Down||4||The College Dropout||
I want to act ballerific like it's all terrific||Verse 3||Kanye West||69||All Falls Down||4||The College Dropout||
I got a couple past-due bills, I won't get specific||Verse 3||Kanye West||70||All Falls Down||4||The College Dropout||
I got a problem with spendin' before I get it||Verse 3||Kanye West||71||All Falls Down||4||The College Dropout||
We all self-conscious, I'm just the first to admit it||Verse 3||Kanye West||72||All Falls Down||4||The College Dropout||
Oh, when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||73||All Falls Down||4||The College Dropout||
C'mon, c'mon||Chorus||Syleena Johnson & Kanye West||74||All Falls Down||4||The College Dropout||
And when it falls down, who you gon' call now?||Chorus||Syleena Johnson & Kanye West||75||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||76||All Falls Down||4||The College Dropout||
C'mon c'mon, and when it falls down||Chorus||Syleena Johnson & Kanye West||77||All Falls Down||4||The College Dropout||
Oh, when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||78||All Falls Down||4||The College Dropout||
Southside, Southside||Chorus||Syleena Johnson & Kanye West||79||All Falls Down||4||The College Dropout||
We gon' set this party off right||Chorus||Syleena Johnson & Kanye West||80||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||81||All Falls Down||4||The College Dropout||
Westside, Westside||Chorus||Syleena Johnson & Kanye West||82||All Falls Down||4||The College Dropout||
We gon' set this party off right||Chorus||Syleena Johnson & Kanye West||83||All Falls Down||4||The College Dropout||
Oh when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||84||All Falls Down||4||The College Dropout||
Chi-Town, Chi-Town||Chorus||Syleena Johnson & Kanye West||85||All Falls Down||4||The College Dropout||
We gon' show 'em how we get down||Chorus||Syleena Johnson & Kanye West||86||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||87||All Falls Down||4||The College Dropout||
Now, Syleena, you just like a safe belt, you saved my life||Chorus||Syleena Johnson & Kanye West||88||All Falls Down||4||The College Dropout||
C'mon||Chorus||Syleena Johnson & Kanye West||89||All Falls Down||4||The College Dropout||
Oh when it all, it all falls down||Chorus||Syleena Johnson & Kanye West||90||All Falls Down||4||The College Dropout||
I'm tellin' you all, it all falls down||Chorus||Syleena Johnson & Kanye West||91||All Falls Down||4||The College Dropout||
One glad morning, when this life is over, I'll fly away||Intro||Kanye West||1||I’ll Fly Away||5||The College Dropout||
To a land where joy shall never end, I'll fly away||Intro||Kanye West||2||I’ll Fly Away||5||The College Dropout||
I'll fly away, oh, glory||Intro||Kanye West||3||I’ll Fly Away||5||The College Dropout||
I'll fly away||Intro||Kanye West||4||I’ll Fly Away||5||The College Dropout||
When I die Hallelujah bye and bye||Intro||Kanye West||5||I’ll Fly Away||5||The College Dropout||
I'll fly away||Intro||Kanye West||6||I’ll Fly Away||5||The College Dropout||
I've been working this grave-shift||Chorus||Kanye West & GLC||1||Spaceship||6||The College Dropout||
And I ain't made shit (Yeah, yeah)||Chorus||Kanye West & GLC||2||Spaceship||6||The College Dropout||
I wish I could (Me too)||Chorus||Kanye West & GLC||3||Spaceship||6||The College Dropout||
Buy me a spaceship and fly (Swear I do)||Chorus||Kanye West & GLC||4||Spaceship||6||The College Dropout||
Past the sky, oh||Chorus||Kanye West & GLC||5||Spaceship||6||The College Dropout||
GLC feel you, baby—I feel you, man||Chorus||Kanye West & GLC||6||Spaceship||6||The College Dropout||
I've been working this grave-shift||Chorus||Kanye West & GLC||7||Spaceship||6||The College Dropout||
And I ain't made shit||Chorus||Kanye West & GLC||8||Spaceship||6||The College Dropout||
I wish I could||Chorus||Kanye West & GLC||9||Spaceship||6||The College Dropout||
Buy me a spaceship and fly||Chorus||Kanye West & GLC||10||Spaceship||6||The College Dropout||
Past the sky (Man, man, man...)||Chorus||Kanye West & GLC||11||Spaceship||6||The College Dropout||
Oh, oh, oh||Chorus||Kanye West & GLC||12||Spaceship||6||The College Dropout||
If my manager insults me again||Verse 1||Kanye West||13||Spaceship||6||The College Dropout||
I will be assaulting him||Verse 1||Kanye West||14||Spaceship||6||The College Dropout||
After I fuck the manager up||Verse 1||Kanye West||15||Spaceship||6||The College Dropout||
Then, I'm gonna shorten the register up||Verse 1||Kanye West||16||Spaceship||6||The College Dropout||
Let's go back, back to the Gap||Verse 1||Kanye West||17||Spaceship||6||The College Dropout||
Look at my check—wasn't no scratch||Verse 1||Kanye West||18||Spaceship||6||The College Dropout||
So if I stole, wasn't my fault||Verse 1||Kanye West||19||Spaceship||6||The College Dropout||
Yeah, I stole—never got caught||Verse 1||Kanye West||20||Spaceship||6||The College Dropout||
They take me to the back and pat me||Verse 1||Kanye West||21||Spaceship||6||The College Dropout||
Asking me about some khakis||Verse 1||Kanye West||22||Spaceship||6||The College Dropout||
But let some Black people walk in||Verse 1||Kanye West||23||Spaceship||6||The College Dropout||
I bet you they show off their token blackie||Verse 1||Kanye West||24||Spaceship||6||The College Dropout||
Oh, now they love Kanye||Verse 1||Kanye West||25||Spaceship||6||The College Dropout||
"Let's put him all in the front of the store"||Verse 1||Kanye West||26||Spaceship||6||The College Dropout||
So I'm on break||Verse 1||Kanye West||27||Spaceship||6||The College Dropout||
Next to the "No Smoking" sign with a blunt in the mall||Verse 1||Kanye West||28||Spaceship||6||The College Dropout||
Taking my hits, writing my hits||Verse 1||Kanye West||29||Spaceship||6||The College Dropout||
Writing my rhymes, playing my mind||Verse 1||Kanye West||30||Spaceship||6||The College Dropout||
This fucking job can't help him||Verse 1||Kanye West||31||Spaceship||6||The College Dropout||
So I quit; y'all welcome||Verse 1||Kanye West||32||Spaceship||6||The College Dropout||
Y'all don't know my struggle||Verse 1||Kanye West||33||Spaceship||6||The College Dropout||
Y'all can't match my hustle||Verse 1||Kanye West||34||Spaceship||6||The College Dropout||
You can't catch my hustle||Verse 1||Kanye West||35||Spaceship||6||The College Dropout||
You can't fathom my love, dude||Verse 1||Kanye West||36||Spaceship||6||The College Dropout||
Lock yourself in a room||Verse 1||Kanye West||37||Spaceship||6||The College Dropout||
Doing five beats a day for three summers||Verse 1||Kanye West||38||Spaceship||6||The College Dropout||
That's A Different World like Cree Summer's||Verse 1||Kanye West||39||Spaceship||6||The College Dropout||
I deserve to do these numbers||Verse 1||Kanye West||40||Spaceship||6||The College Dropout||
"The kid that made that deserves that Maybach!"||Verse 1||Kanye West||41||Spaceship||6||The College Dropout||
So many records in my basement||Verse 1||Kanye West||42||Spaceship||6||The College Dropout||
I'm just waitin' on my spaceship, blaow!||Verse 1||Kanye West||43||Spaceship||6||The College Dropout||
I've been working this grave-shift||Chorus||Kanye West, GLC, & Kanye w/ Choir||44||Spaceship||6||The College Dropout||
And I ain't made shit||Chorus||Kanye West, GLC, & Kanye w/ Choir||45||Spaceship||6||The College Dropout||
I wish I could buy me a spaceship and fly||Chorus||Kanye West, GLC, & Kanye w/ Choir||46||Spaceship||6||The College Dropout||
Past the sky, oh||Chorus||Kanye West, GLC, & Kanye w/ Choir||47||Spaceship||6||The College Dropout||
I've been working this grave-shift||Chorus||Kanye West, GLC, & Kanye w/ Choir||48||Spaceship||6||The College Dropout||
And I ain't made shit||Chorus||Kanye West, GLC, & Kanye w/ Choir||49||Spaceship||6||The College Dropout||
I wish I could buy me a spaceship and fly||Chorus||Kanye West, GLC, & Kanye w/ Choir||50||Spaceship||6||The College Dropout||
Past the sky||Chorus||Kanye West, GLC, & Kanye w/ Choir||51||Spaceship||6||The College Dropout||
Tryna tell you, man, way past the sky||Chorus||Kanye West, GLC, & Kanye w/ Choir||52||Spaceship||6||The College Dropout||
Oh, oh (Let's go, ugh)||Chorus||Kanye West, GLC, & Kanye w/ Choir||53||Spaceship||6||The College Dropout||
And I didn't even try to work a job||Verse 2||GLC||54||Spaceship||6||The College Dropout||
Represent the mob at the same time (Woo)||Verse 2||GLC||55||Spaceship||6||The College Dropout||
Thirsty on the grind, Chi state of mind||Verse 2||GLC||56||Spaceship||6||The College Dropout||
Lost my mama, lost my mind (Aww)||Verse 2||GLC||57||Spaceship||6||The College Dropout||
Life, my love, that's not mine||Verse 2||GLC||58||Spaceship||6||The College Dropout||
"Why you ain't signed?" Wasn't my time||Verse 2||GLC||59||Spaceship||6||The College Dropout||
Leave me alone, work for y'all||Verse 2||GLC||60||Spaceship||6||The College Dropout||
Half of it's yours, half of it's mine||Verse 2||GLC||61||Spaceship||6||The College Dropout||
Only wanna ball, never wanna fall (Ugh)||Verse 2||GLC||62||Spaceship||6||The College Dropout||
Gotta get mine, gotta take mine (Ugh)||Verse 2||GLC||63||Spaceship||6||The College Dropout||
Got a Tec-9, reach my prime (Ugh)||Verse 2||GLC||64||Spaceship||6||The College Dropout||
Gotta make these haters respect mine (Yeah)||Verse 2||GLC||65||Spaceship||6||The College Dropout||
In the mall 'til 12 when my schedule had said 9||Verse 2||GLC||66||Spaceship||6||The College Dropout||
Putting them pants on shelves||Verse 2||GLC||67||Spaceship||6||The College Dropout||
Waiting patiently; I ask myself||Verse 2||GLC||68||Spaceship||6||The College Dropout||
Where I wanna go, where I wanna be||Verse 2||GLC||69||Spaceship||6||The College Dropout||
Life is much more than running in the streets||Verse 2||GLC||70||Spaceship||6||The College Dropout||
Holler at 'Ye, hit me with the beat||Verse 2||GLC||71||Spaceship||6||The College Dropout||
Put me on my feet, sounds so sweet||Verse 2||GLC||72||Spaceship||6||The College Dropout||
Yes, I'm the same ol' G||Verse 2||GLC||73||Spaceship||6||The College Dropout||
Same goatee, stayin' low-key, nope||Verse 2||GLC||74||Spaceship||6||The College Dropout||
Holler at God: "Man, why'd you have to take my folks?"||Verse 2||GLC||75||Spaceship||6||The College Dropout||
Hope to see Freddie G., Yusef G, love my G||Verse 2||GLC||76||Spaceship||6||The College Dropout||
