data||type||speaker||lineNumber||songTitle||songNumber||album||
(La la la) Ready to go?||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||65||G.O.O.D. Friday||5||G.O.O.D. Fridays||
We smoking on that... (La la la la-la)||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||66||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready for me||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||67||G.O.O.D. Friday||5||G.O.O.D. Fridays||
We choking on that... (La la la la-la)||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||68||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready (Big Sean!)||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||69||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Now tell me, do it feel good? Well, all right||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||70||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Don’t worry, we gon' be here all night||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||71||G.O.O.D. Friday||5||G.O.O.D. Fridays||
And you know a nigga rep that Westside (Hanh?)||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||72||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Westside (Hanh?), Westside||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||73||G.O.O.D. Friday||5||G.O.O.D. Fridays||
So t—t—tell me, who the freshest of them all?||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||74||G.O.O.D. Friday||5||G.O.O.D. Fridays||
They claiming that they fresh, they ain’t fresher than my balls||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||75||G.O.O.D. Friday||5||G.O.O.D. Fridays||
A nigga suited fresh like I'm headed to the ball||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||76||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Emcee hunting season, putting heads up on the wall||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||77||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I sneak-peeked ahead while we headed to the loft||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||78||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Man, I always thought with the head inside my drawers||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||79||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I guess that's why in school||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||80||G.O.O.D. Friday||5||G.O.O.D. Fridays||
My grades went from A's to B's to Cs||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||81||G.O.O.D. Friday||5||G.O.O.D. Fridays||
All over double-Ds, I be absent all week||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||82||G.O.O.D. Friday||5||G.O.O.D. Fridays||
This is for my niggas, all the ones I ride for (My niggas)||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||83||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Man, that’s the fam, we let ‘em in through the side door||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||84||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Hold on, that’s the girl you gave a wedding ring? (What?)||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||85||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Man, me and my niggas nutted on her everything (Haha)||Hook||Kid Cudi, Charlie Wilson, Big Sean, & Kanye West||86||G.O.O.D. Friday||5||G.O.O.D. Fridays||
And let me hear you say, "Ahh"||Interlude||Charlie Wilson||87||G.O.O.D. Friday||5||G.O.O.D. Fridays||
La la la||Interlude||Charlie Wilson||88||G.O.O.D. Friday||5||G.O.O.D. Fridays||
La la la la-la||Interlude||Charlie Wilson||89||G.O.O.D. Friday||5||G.O.O.D. Fridays||
La la la la-la||Interlude||Charlie Wilson||90||G.O.O.D. Friday||5||G.O.O.D. Fridays||
And let me hear you say, "Ahh" (Ahh)||Interlude||Charlie Wilson||91||G.O.O.D. Friday||5||G.O.O.D. Fridays||
La-la-la (Oh, yeah)||Interlude||Charlie Wilson||92||G.O.O.D. Friday||5||G.O.O.D. Fridays||
La-la-la-la-la (Oh, oh, oh)||Interlude||Charlie Wilson||93||G.O.O.D. Friday||5||G.O.O.D. Fridays||
La-la-la-la-la (Ooh wee)||Interlude||Charlie Wilson||94||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Now, put your hands up to the sky||Verse 6||Kanye West||95||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Until the day in that we die||Verse 6||Kanye West||96||G.O.O.D. Friday||5||G.O.O.D. Fridays||
And we'll be here all evening||Verse 6||Kanye West||97||G.O.O.D. Friday||5||G.O.O.D. Fridays||
G.O.O.D. Fridays, I hope you have a nice weekend||Verse 6||Kanye West||98||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Are you||Hook||Kid Cudi||99||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Ready to go?||Hook||Kid Cudi||100||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready for me||Hook||Kid Cudi||101||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready||Hook||Kid Cudi||102||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Are you||Hook||Kid Cudi||103||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Ready to go?||Hook||Kid Cudi||104||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready for me||Hook||Kid Cudi||105||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready||Hook||Kid Cudi||106||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Are you||Hook||Kid Cudi||107||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Ready to go?||Hook||Kid Cudi||108||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready for me||Hook||Kid Cudi||109||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready||Hook||Kid Cudi||110||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Are you||Hook||Kid Cudi||111||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Ready to go?||Hook||Kid Cudi||112||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready for me||Hook||Kid Cudi||113||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready||Hook||Kid Cudi||114||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready for me||Outro||Kid Cudi||115||G.O.O.D. Friday||5||G.O.O.D. Fridays||
I know the city getting ready||Outro||Kid Cudi||116||G.O.O.D. Friday||5||G.O.O.D. Fridays||
Yeah, yeah, there it go, there it is||Intro||Mos Def & Swizz Beatz||1||Lord Lord Lord||6||G.O.O.D. Fridays||
This, is something special (uh-huh, yeah)||Intro||Mos Def & Swizz Beatz||2||Lord Lord Lord||6||G.O.O.D. Fridays||
This, is something new (it's an amazing time)||Intro||Mos Def & Swizz Beatz||3||Lord Lord Lord||6||G.O.O.D. Fridays||
This, is something special (look around)||Intro||Mos Def & Swizz Beatz||4||Lord Lord Lord||6||G.O.O.D. Fridays||
This, is something new (the power of observation)||Intro||Mos Def & Swizz Beatz||5||Lord Lord Lord||6||G.O.O.D. Fridays||
Marvels and frights and strange delights||Verse 1||Mos Def||6||Lord Lord Lord||6||G.O.O.D. Fridays||
Attributes, properties, disciplines and novelties||Verse 1||Mos Def||7||Lord Lord Lord||6||G.O.O.D. Fridays||
Ecstatic patterns in the calendar design||Verse 1||Mos Def||8||Lord Lord Lord||6||G.O.O.D. Fridays||
Wilderness tours, guided by and for the blind||Verse 1||Mos Def||9||Lord Lord Lord||6||G.O.O.D. Fridays||
Cool ruler standing still sweating through the shades||Verse 1||Mos Def||10||Lord Lord Lord||6||G.O.O.D. Fridays||
He knew those lights only grew bright to fade||Verse 1||Mos Def||11||Lord Lord Lord||6||G.O.O.D. Fridays||
Dead wrong pageantry, lottery and games||Verse 1||Mos Def||12||Lord Lord Lord||6||G.O.O.D. Fridays||
Sleight of hand provided by extravagant and fake||Verse 1||Mos Def||13||Lord Lord Lord||6||G.O.O.D. Fridays||
The carnival tilt bell the hustle for the age||Verse 1||Mos Def||14||Lord Lord Lord||6||G.O.O.D. Fridays||
They clutch what they covet, what must they give away?||Verse 1||Mos Def||15||Lord Lord Lord||6||G.O.O.D. Fridays||
Who was uninvited who was asked to come and stay?||Verse 1||Mos Def||16||Lord Lord Lord||6||G.O.O.D. Fridays||
Surprise, it's your life, it's your business anyway||Verse 1||Mos Def||17||Lord Lord Lord||6||G.O.O.D. Fridays||
So please, pardon these and such curious minds||Verse 1||Mos Def||18||Lord Lord Lord||6||G.O.O.D. Fridays||
Peace, safe passage, precious time hither and gone||Verse 1||Mos Def||19||Lord Lord Lord||6||G.O.O.D. Fridays||
The day of days, Yawm al-Qiyāmah||Verse 1||Mos Def||20||Lord Lord Lord||6||G.O.O.D. Fridays||
This tiny stone illuminated by a star||Verse 1||Mos Def||21||Lord Lord Lord||6||G.O.O.D. Fridays||
The only star so large, many more||Verse 1||Mos Def||22||Lord Lord Lord||6||G.O.O.D. Fridays||
To make our largest star show small, furthermore||Verse 1||Mos Def||23||Lord Lord Lord||6||G.O.O.D. Fridays||
The end is not the end no stop but a pause||Verse 1||Mos Def||24||Lord Lord Lord||6||G.O.O.D. Fridays||
And what we can witness isn't all there is at all||Verse 1||Mos Def||25||Lord Lord Lord||6||G.O.O.D. Fridays||
Custom mock of a scotch and pork chops||Verse 1||Mos Def||26||Lord Lord Lord||6||G.O.O.D. Fridays||
The passion, expansion, the order of the random||Verse 1||Mos Def||27||Lord Lord Lord||6||G.O.O.D. Fridays||
See the dreamers, see the sleepers||Verse 1||Mos Def||28||Lord Lord Lord||6||G.O.O.D. Fridays||
Why'd you wake them? Sweet Jesus||Verse 1||Mos Def||29||Lord Lord Lord||6||G.O.O.D. Fridays||
Enlighten the Earth, seek heaven first||Verse 1||Mos Def||30||Lord Lord Lord||6||G.O.O.D. Fridays||
Let's put in this work||Verse 1||Mos Def||31||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord, Lord, Lord, Lord||Chorus||Charlie Wilson & Swizz Beatz||32||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord (this, is something special)||Chorus||Charlie Wilson & Swizz Beatz||33||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord, Lord, Lord, Lord (this, is something new)||Chorus||Charlie Wilson & Swizz Beatz||34||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord (this, is something special)||Chorus||Charlie Wilson & Swizz Beatz||35||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord||Chorus||Charlie Wilson & Swizz Beatz||36||Lord Lord Lord||6||G.O.O.D. Fridays||
Her heels set the mood, where did you acquire those Alaïas?||Verse 2||Kanye West||37||Lord Lord Lord||6||G.O.O.D. Fridays||
When I met you I heard Jesus, bells, strings and the choir||Verse 2||Kanye West||38||Lord Lord Lord||6||G.O.O.D. Fridays||
I got lines that's better than niggas' albums, plural||Verse 2||Kanye West||39||Lord Lord Lord||6||G.O.O.D. Fridays||
The king of the urban make your shit sound rural||Verse 2||Kanye West||40||Lord Lord Lord||6||G.O.O.D. Fridays||
She said I hit it so deep she need a epidural||Verse 2||Kanye West||41||Lord Lord Lord||6||G.O.O.D. Fridays||
Them other niggas have you looking like a squirrel||Verse 2||Kanye West||42||Lord Lord Lord||6||G.O.O.D. Fridays||
Now that's nuts||Verse 2||Kanye West||43||Lord Lord Lord||6||G.O.O.D. Fridays||
I only hang with white boys that like black sluts||Verse 2||Kanye West||44||Lord Lord Lord||6||G.O.O.D. Fridays||
Tell them Plain Pat yo that track sucks, we ain't dissing you||Verse 2||Kanye West||45||Lord Lord Lord||6||G.O.O.D. Fridays||
But you in the position to play something for us to listen to||Verse 2||Kanye West||46||Lord Lord Lord||6||G.O.O.D. Fridays||
I'm trying to worry about my scratch minus the crabs||Verse 2||Kanye West||47||Lord Lord Lord||6||G.O.O.D. Fridays||
I ain't stopping for you niggas like yellow cabs||Verse 2||Kanye West||48||Lord Lord Lord||6||G.O.O.D. Fridays||
I got scripts so why we need a movie?||Verse 2||Kanye West||49||Lord Lord Lord||6||G.O.O.D. Fridays||
And if I'm a douche, then put me in your coochie||Verse 2||Kanye West||50||Lord Lord Lord||6||G.O.O.D. Fridays||
I swear they shoulda never gave these niggas loose leaf||Verse 2||Kanye West||51||Lord Lord Lord||6||G.O.O.D. Fridays||
And excuse me if I'm trapped by the boobies||Verse 2||Kanye West||52||Lord Lord Lord||6||G.O.O.D. Fridays||
Booby trap, holla back||Verse 2||Kanye West||53||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord (you know, AK on the lamp like what's that?)||Chorus||Charlie Wilson & Swizz Beatz||54||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord||Chorus||Charlie Wilson & Swizz Beatz||55||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord, Lord, Lord (huh? Click clack)||Chorus||Charlie Wilson & Swizz Beatz||56||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord, Lord, Lord (this, is something special)||Chorus||Charlie Wilson & Swizz Beatz||57||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord, Lord, Lord (this, is something new)||Chorus||Charlie Wilson & Swizz Beatz||58||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord||Chorus||Charlie Wilson & Swizz Beatz||59||Lord Lord Lord||6||G.O.O.D. Fridays||
All white Bentley, I call that mama||Verse 3||Swizz Beatz||60||Lord Lord Lord||6||G.O.O.D. Fridays||
My life crazy, like Obama's||Verse 3||Swizz Beatz||61||Lord Lord Lord||6||G.O.O.D. Fridays||
You talk slick? Well I'm Osama||Verse 3||Swizz Beatz||62||Lord Lord Lord||6||G.O.O.D. Fridays||
Bin Laden, I'm what's happening, I get it cracking||Verse 3||Swizz Beatz||63||Lord Lord Lord||6||G.O.O.D. Fridays||
All black Carbon, on my wrist, yeah||Verse 3||Swizz Beatz||64||Lord Lord Lord||6||G.O.O.D. Fridays||
It's gonna take you a couple years to get this here||Verse 3||Swizz Beatz||65||Lord Lord Lord||6||G.O.O.D. Fridays||
Thank AP, well they thank me||Verse 3||Swizz Beatz||66||Lord Lord Lord||6||G.O.O.D. Fridays||
And I be mad too, if you ain't me||Verse 3||Swizz Beatz||67||Lord Lord Lord||6||G.O.O.D. Fridays||
Call me Mr. Dean, or Mr. Boss||Verse 3||Swizz Beatz||68||Lord Lord Lord||6||G.O.O.D. Fridays||
See me riding clean, in a Rolls Royce||Verse 3||Swizz Beatz||69||Lord Lord Lord||6||G.O.O.D. Fridays||
Niggas talking funny, that's old money||Verse 3||Swizz Beatz||70||Lord Lord Lord||6||G.O.O.D. Fridays||
Niggas looking crazy, but they talking funny||Verse 3||Swizz Beatz||71||Lord Lord Lord||6||G.O.O.D. Fridays||
Nowadays rappers, they like bloggers||Verse 3||Swizz Beatz||72||Lord Lord Lord||6||G.O.O.D. Fridays||
You see me? I'm a bank hogger||Verse 3||Swizz Beatz||73||Lord Lord Lord||6||G.O.O.D. Fridays||
Coming through your hood, in a Brinks truck||Verse 3||Swizz Beatz||74||Lord Lord Lord||6||G.O.O.D. Fridays||
With 25s on it like what the fuck?||Verse 3||Swizz Beatz||75||Lord Lord Lord||6||G.O.O.D. Fridays||
100 feet and better, what the fuck you stick?||Verse 3||Swizz Beatz||76||Lord Lord Lord||6||G.O.O.D. Fridays||
Paparazzi on the water with the fuck-you stick||Verse 3||Swizz Beatz||77||Lord Lord Lord||6||G.O.O.D. Fridays||
My face got the "fuck you pricks"||Verse 3||Swizz Beatz||78||Lord Lord Lord||6||G.O.O.D. Fridays||
My beats go hard like fuck you dicks||Verse 3||Swizz Beatz||79||Lord Lord Lord||6||G.O.O.D. Fridays||
Pouring champagne damn thing||Verse 3||Swizz Beatz||80||Lord Lord Lord||6||G.O.O.D. Fridays||
See me rocking suede, nigga, in the damn rain||Verse 3||Swizz Beatz||81||Lord Lord Lord||6||G.O.O.D. Fridays||
Ain't a damn thing, money ain't a damn thing||Verse 3||Swizz Beatz||82||Lord Lord Lord||6||G.O.O.D. Fridays||
Ask Yeezy and Mos, we do the goddamn thing||Verse 3||Swizz Beatz||83||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord, Lord, Lord, Lord||Chorus||Charlie Wilson & Swizz Beatz||84||Lord Lord Lord||6||G.O.O.D. Fridays||
Get down with the precious leathers||Chorus||Charlie Wilson & Swizz Beatz||85||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord (this, is something special)||Chorus||Charlie Wilson & Swizz Beatz||86||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord, Lord, Lord, Lord, Lord (this, is something new)||Chorus||Charlie Wilson & Swizz Beatz||87||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord, Lord (this, is something special)||Chorus||Charlie Wilson & Swizz Beatz||88||Lord Lord Lord||6||G.O.O.D. Fridays||
Lord||Chorus||Charlie Wilson & Swizz Beatz||89||Lord Lord Lord||6||G.O.O.D. Fridays||
Aiyyo, open glass on my fingers, I sit back like I'm caged||Verse 4||Raekwon||90||Lord Lord Lord||6||G.O.O.D. Fridays||
But still caking, my niggas is hating||Verse 4||Raekwon||91||Lord Lord Lord||6||G.O.O.D. Fridays||
It's like being in the livest Lambo in the hood||Verse 4||Raekwon||92||Lord Lord Lord||6||G.O.O.D. Fridays||
You a piece of steak, I'd rather be that than some bacon||Verse 4||Raekwon||93||Lord Lord Lord||6||G.O.O.D. Fridays||
Every project is a throne only just bigger stones they throw||Verse 4||Raekwon||94||Lord Lord Lord||6||G.O.O.D. Fridays||
That's why I wear a big hat and roll weed||Verse 4||Raekwon||95||Lord Lord Lord||6||G.O.O.D. Fridays||
Gone if you don't know where you came or when you came||Verse 4||Raekwon||96||Lord Lord Lord||6||G.O.O.D. Fridays||
All you know is weed and cocaine, nonbelievers no game||Verse 4||Raekwon||97||Lord Lord Lord||6||G.O.O.D. Fridays||
I'm zooted down, rolling a spliff, maxing||Verse 4||Raekwon||98||Lord Lord Lord||6||G.O.O.D. Fridays||
Flaming like wheels got traction, I'm sun, he's attractive||Verse 4||Raekwon||99||Lord Lord Lord||6||G.O.O.D. Fridays||
Guaranteed to service the real niggas out cruising in a Volvo||Verse 4||Raekwon||100||Lord Lord Lord||6||G.O.O.D. Fridays||
A duffle for dolo, buffy polo||Verse 4||Raekwon||101||Lord Lord Lord||6||G.O.O.D. Fridays||
A blow house is where I resided once||Verse 4||Raekwon||102||Lord Lord Lord||6||G.O.O.D. Fridays||
Live amongst fiends, counting currency, hitting blunts||Verse 4||Raekwon||103||Lord Lord Lord||6||G.O.O.D. Fridays||
Only to hear the door rumble, grab the 4||Verse 4||Raekwon||104||Lord Lord Lord||6||G.O.O.D. Fridays||
Hope it ain't the law or maybe some nigga trying to score||Verse 4||Raekwon||105||Lord Lord Lord||6||G.O.O.D. Fridays||
